HybridID,PC1,lg7_388330,lg7_463563,lg7_921035,lg7_921039,lg7_2248056,lg7_2591891,lg7_2658870,lg7_3335466,lg7_4308965,lg7_4334794,lg7_7731863,lg7_8212508,lg7_8313543,lg7_8428241,lg7_8436362,lg7_8514339,lg7_10355684,lg7_12197613,lg7_13126484,lg7_13905567,lg7_14661721,lg7_14726195,lg7_14726232,lg7_14726262,lg7_16150486,lg7_16720428,lg7_17409132,lg7_17483503,lg7_18587201,lg7_18914605,lg7_18940380,lg7_18954797,lg7_19182946,lg7_20141945,lg7_20142000,lg7_20210562,lg7_20561788,lg7_22002946,lg7_22187181,lg7_22203786,lg7_22261565,lg7_23713470,lg7_25814791,lg7_26624724,lg7_26686703,lg7_27127326,lg7_28510924,lg7_28511085,lg7_28695280,lg7_28779236,lg7_28807341,lg7_28909421,lg7_29167488,lg7_31586414,lg7_32519426,lg7_32852132,lg7_33964414,lg7_34029058,lg7_34810372,lg7_34810419,lg7_37904992,lg7_38306599,lg7_40599716,lg7_41179274,lg7_41777750,lg7_43320450,lg7_43819923,lg7_46720764,lg7_47752984,lg7_48150347,lg7_48362698,lg7_48709738,lg7_50176445,lg7_50540351,lg7_50949910,lg7_51896028,lg7_52021905,lg7_52211318,lg7_52315498,lg7_53649964,lg7_53862409,lg7_54351014,lg7_55889380,lg7_55972251,lg7_56864687,lg7_57361430,lg7_57486526,lg7_58217296,lg7_58360587,lg7_58792019,lg7_58834967,lg7_58940402,lg7_59122107,lg7_59330989,lg7_59379462,lg7_59401513,lg7_59468964,lg7_59983148,lg7_60241895,lg7_60603882,lg7_60859994,lg7_60969450,lg7_60969452,lg7_61050269,lg7_61107318,lg7_61110684,lg7_61563963,lg7_61563990,lg7_61961400,lg7_61961687,lg7_62012963,lg7_62098346,lg7_62102010,lg7_62172606,lg7_62586633,lg7_62586853,lg7_63120050,lg7_63137687,lg7_63141769,lg7_63160207,lg7_63298324,lg7_63298354,lg7_63810976,lg7_63946212,lg7_64416810,lg7_64488837,lg7_64517892,lg7_64535683,lg7_64603879,lg7_64809889,lg7_64857267,lg7_64857309
5086,-0.001071858,AB,AB,AA,AA,AB,AB,AB,AA,AA,AA,AB,AB,AB,AB,AB,AB,AB,BB,BB,BB,AB,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,NA,AA,BB,AA,AA,AA,NA,BB,BB,BB,AA,AA,AA,BB,BB,AA,NA,NA,NA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,AB,NA,BB,NA,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,NA,BB,BB,BB,BB,BB
5114,-0.001018621,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AB,AB,AB,AB,AA,AA,AA,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,BB,AB,AB,AA,BB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AA,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5101,-0.000898733,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,BB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5015,-0.000886767,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AA,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB
5016,-0.000352084,AA,BB,BB,BB,BB,BB,AB,AA,BB,BB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,BB,AA,AB,AB,AB,BB,BB,AA,AB,NA,AB,AB,AB,AB,AB,AB,BB,BB,AB,BB,AB,AB,BB,BB,AA,AB,AB,AB,AB,BB,AA,AB,AB,AB,AB,NA,AB,BB,AB,BB,AB,AB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5375,2.24E-05,AB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,AB,AB,BB,BB,AB,AB,AB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AA,AB,BB,AB,AA,BB,AA,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AA,AB,AB,AB,AB,AB,AB,BB,AB,BB,BB,AB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,BB,AB,AB,AB,AA,AB,AB,AB,AA,AB,BB,AB,AB
5448,0.000183145,AB,NA,AB,AB,AB,BB,AB,AB,BB,AB,AB,AB,AB,AA,AB,AB,BB,AA,BB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,BB,BB,AB,AB,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AB,BB,AB,AA,AB,AB,AB,AB,BB,AB,AA,AA,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AA,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AA,AB,BB,AB,BB,AB,AB
5592,0.00030444,AB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AB,BB,AA,BB,BB,BB,AB,AB,AB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,NA,BB,BB,AA,BB,BB,AA,AA,NA,AB,AA,AB,AB,AA,BB,BB,NA,BB,AB,BB,BB,AA,AB,AB,BB,BB,BB,AB,AB,AB,BB,NA,AB,AA,AA,AB,AA,AA,BB,BB,BB,NA,AB,AB,BB,AA,BB,AA,NA,NA,AB,AA,AB,AB,AA,AB,AA,BB,AB,AB,AA,AA,BB,AB,NA,AB,AB,AB,AB,BB,NA,BB,BB,AB,BB,AB,BB,BB,BB,NA,AB,BB,BB,BB,AB,AB,AB,AB,BB,AB,AA,AA,AB,AB,AA,AA,BB,AA,AB,BB,AB,AB
5308,0.000479803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5172,0.000862716,BB,BB,BB,BB,BB,AB,BB,AB,BB,BB,AB,BB,AB,AA,AB,BB,AB,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,NA,AB,AA,AB,AB,AB,AB,AB,AB,NA,AA,AB,AB,AB,AB,BB,BB,AB,AB,AB,NA,BB,AB,AB,AA,AB,BB,BB,BB,AB,AB,AB,AB,AB,AB,BB,AB,BB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,AB,AB,AB,AA,AB,AB,BB,AB,AB,AB,BB,AB,AB,AB,AA,AA
5175,0.00094647,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AB,AB,AB,AB,AB,AB,AB,AA,AA,BB,BB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AA,AB,AA,AA,AA,AA,AA,AB,AB,AB,AB,AA,AB,AA,AB,AB,AA,AB,AB,AA,AA,AA,AB,AB,AB,AB,AA,AA,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB
5122,0.00136647,AB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,BB,BB,AB,BB,AB,BB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB
5526,0.00176805,AA,NA,BB,BB,BB,NA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AB,BB,BB,BB,BB,NA,NA,NA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,AB,BB,AB,AB,BB,AA,BB,BB,AB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AA,AB,AA,BB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5002,0.001832256,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,BB,BB,AB,BB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5429,0.002703226,AA,BB,NA,NA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,NA,BB,AB,AA,AB,BB,AA,AA,AA,AA,BB,BB,AB,AB,NA,AA,AB,BB,BB,AB,AB,AA,AA,BB,AA,AA,AB,AB,AB,BB,AB,AB,AA,AA,AB,AB,AA,AB,BB,AB,AB,AA,AB,AA,AA,AB,AB,BB,AA,AB,AB,AA,AB,BB,BB,AB,AB,AB,NA,AB,AA,AB,AB,AB,AB,AA,NA,AA,AB,AA,AB,AB,AB,AB,AA,BB,BB,AB,BB,AB,AB,NA,AB,AB,AB,AA,AB,AB,AB,BB,AB,AA,AA,AB,BB,AB,BB,AB,AB,AB,AB,BB,AB,AB,AA,AB,AB,AB,AB,AB,BB,BB,AB,AA,BB,AB,AB
5131,0.002877538,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5371,0.003064914,NA,AA,AA,AA,NA,AA,AA,BB,AA,NA,BB,AA,NA,BB,AA,AA,BB,AA,AA,AA,NA,AA,AA,AA,AA,AB,BB,AB,AA,AB,AB,AB,BB,AB,AB,AB,AB,AA,BB,AB,AB,AB,BB,AA,NA,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,BB,BB,AB,AA,AA,AB,BB,AA,BB,BB,BB,BB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB
5104,0.003072253,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,AB,AB,AB,AA,AB,AA,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA,AA,AA,AB,BB,AB,AB,AA,BB,AA,AA,AA,AA,AA,AA,AB,AB,AA,AA,AA,AA,AB,AA,AA,AB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
5119,0.003204769,AB,AA,BB,BB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,BB,AB,AA,AB,AB,NA,AB,AB,AB,AA,AB,AB,AB,AA,AB,BB,AB,AB,AA,BB,AB,AB,AA,BB,AB,AB,AB,AB,AB,BB,AA,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5563,0.003352827,BB,AB,AB,AB,AB,AB,AB,BB,BB,BB,AB,BB,AB,BB,BB,BB,AB,AB,BB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5594,0.003367064,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AB,AB,BB,AA,AB,AB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AA,AB,BB,BB,AB,AB,AA,AA,BB,AA,AA,BB,AB,AB,AB,AB,AB,AA,AA,AB,AB,AA,BB,BB,AB,AA,AB,AB,AA,AA,AB,AB,AB,AB,AB,AB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB
5620,0.003471996,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB
5597,0.003502123,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AA,AB,BB,AB,AB,AB,AB,AB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,NA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5098,0.004237852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB,AA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB,AA,BB,NA,NA,NA,NA,NA,BB,AA,NA,NA,NA,NA,AA,NA,NA,NA,BB,NA,NA,AA,NA,NA,BB,AA,NA,NA,NA,NA,AA,NA,NA,NA,BB,NA,BB,NA,NA,NA,NA,NA,NA,NA,AA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB,NA,NA,NA,NA,NA,NA,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB,NA,BB,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB,NA,NA,NA
5555,0.004295,BB,NA,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AB,AB,AB,AB,AB,BB,BB,AA,AB,AB,AB,NA,AB,BB,BB,BB,AB,AA,NA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AB,AB,AB,AA,AB,AA,AB,AB,AA,AB,AB,AA,AA,AA,AB,AA,AB,AB,AB,AB,BB,AB,AB,BB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,BB,BB,BB,BB,AB,AA,AA,AA,AB,AB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AA,AB,AB
5361,0.004653943,BB,AB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,AB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB
5602,0.004972053,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,BB,BB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB
5548,0.005161528,AB,BB,BB,BB,BB,BB,BB,AB,BB,BB,AA,BB,AB,AB,BB,BB,BB,BB,BB,NA,AA,BB,BB,BB,AB,AB,AB,AB,AA,AA,AA,AA,AB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,NA,BB,BB,AA,AA,BB,BB,BB,AB,BB,BB,BB,AB,BB,AA,AB,BB,AB,AB,AB,AB,AB,AA,AB,AA,AB,BB,AA,AB,AB,AB,BB,BB,BB,AB,AB,AB,NA,BB,BB,NA,BB,AB,AB,AB,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,BB,AB,AB,AA,BB,AB,AA,AB,AB,AA,AB,BB,AB,BB,AB,AA,AB,AA,AA
5615,0.005203387,BB,AB,AB,AB,AB,AB,AB,BB,AB,AB,BB,AB,BB,BB,AB,AB,BB,AA,AB,AB,AB,BB,BB,BB,BB,BB,AB,AB,AB,AB,AA,AB,BB,BB,AB,AB,AA,AA,BB,AA,AA,AB,AB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB
5554,0.005315604,AB,NA,AB,AB,AB,AB,AB,AB,AB,BB,AA,BB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AB,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB
5549,0.005506026,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,AB,AB,AB,BB,AB,BB,BB,BB,AB,AB,BB,BB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,AB,AA,AB,AB,AB,BB,BB,AB,BB,AB,BB,BB,BB,NA,BB,AA,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AB,BB,BB,BB,BB,BB
